trainNumber,departureDate,operatorUICCode,operatorShortCode,trainType,trainCategory,commuterLineID,runningCurrently,cancelled,version,timetableType,timetableAcceptanceDate,stationShortCode,stationUICCode,countryCode,type,trainStopping,commercialStop,commercialTrack,cancelled,scheduledTime,actualTime,differenceInMinutes,causes,trainReady,liveEstimateTime,estimateSource
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,ARRIVAL,False,,,False,2020-03-02T08:21:00.000Z,2020-03-02T08:20:31.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,DEPARTURE,False,,,False,2020-03-02T08:21:00.000Z,2020-03-02T08:20:31.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,ARRIVAL,False,,,False,2020-03-02T08:21:25.000Z,2020-03-02T08:21:09.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,DEPARTURE,False,,,False,2020-03-02T08:21:25.000Z,2020-03-02T08:21:09.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,ARRIVAL,False,,,False,2020-03-02T08:22:03.000Z,2020-03-02T08:21:48.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,DEPARTURE,False,,,False,2020-03-02T08:22:03.000Z,2020-03-02T08:21:48.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,ARRIVAL,False,,,False,2020-03-02T08:23:00.000Z,,0,[],,2020-03-02T08:23:00.000Z,LIIKE_AUTOMATIC
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,DEPARTURE,False,,,False,2020-03-02T08:23:00.000Z,,0,[],,2020-03-02T08:23:00.000Z,LIIKE_AUTOMATIC
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,ARRIVAL,False,,,False,2020-03-02T08:23:40.000Z,2020-03-02T08:22:50.000Z,-1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,DEPARTURE,False,,,False,2020-03-02T08:23:40.000Z,2020-03-02T08:22:50.000Z,-1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,ARRIVAL,True,True,1,False,2020-03-02T08:25:00.000Z,2020-03-02T08:24:13.000Z,-1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,DEPARTURE,True,True,1,False,2020-03-02T08:26:00.000Z,2020-03-02T08:26:51.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,ARRIVAL,False,,,False,2020-03-02T08:27:06.000Z,2020-03-02T08:28:22.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,DEPARTURE,False,,,False,2020-03-02T08:27:06.000Z,2020-03-02T08:28:22.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,ARRIVAL,False,,,False,2020-03-02T08:27:59.000Z,2020-03-02T08:29:08.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,DEPARTURE,False,,,False,2020-03-02T08:27:59.000Z,2020-03-02T08:29:08.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,ARRIVAL,False,,1,False,2020-03-02T08:29:00.000Z,2020-03-02T08:29:44.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,DEPARTURE,False,,1,False,2020-03-02T08:29:00.000Z,2020-03-02T08:29:44.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,ARRIVAL,False,,1,False,2020-03-02T08:29:50.000Z,2020-03-02T08:30:26.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,DEPARTURE,False,,1,False,2020-03-02T08:29:50.000Z,2020-03-02T08:30:26.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,ARRIVAL,False,,1,False,2020-03-02T08:31:00.000Z,2020-03-02T08:31:40.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,DEPARTURE,False,,1,False,2020-03-02T08:31:00.000Z,2020-03-02T08:31:40.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,ARRIVAL,False,,1,False,2020-03-02T08:32:00.000Z,2020-03-02T08:32:26.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,DEPARTURE,False,,1,False,2020-03-02T08:32:00.000Z,2020-03-02T08:32:26.000Z,0,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,ARRIVAL,True,True,4,False,2020-03-02T08:34:00.000Z,2020-03-02T08:34:47.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,DEPARTURE,True,True,4,False,2020-03-02T08:35:00.000Z,2020-03-02T08:36:22.000Z,1,[],,,
4,2020-03-02,10,vr,IC,Long-distance,,False,False,268668352950,REGULAR,2019-11-08T10:34:22.000Z,HKI,1,FI,ARRIVAL,True,True,8,False,2020-03-02T08:40:00.000Z,2020-03-02T08:40:45.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,JNS,460,FI,DEPARTURE,True,True,3,False,2020-03-03T04:10:00.000Z,2020-03-03T04:10:53.000Z,1,[],"{'source': 'KUPLA', 'accepted': True, 'timestamp': '2020-03-03T04:06:05.000Z'}",,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,ARRIVAL,False,,,False,2020-03-03T04:10:34.000Z,2020-03-03T04:11:55.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,DEPARTURE,False,,,False,2020-03-03T04:10:34.000Z,2020-03-03T04:12:24.000Z,2,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,ARRIVAL,False,,,False,2020-03-03T04:11:14.000Z,2020-03-03T04:14:03.000Z,3,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,DEPARTURE,False,,,False,2020-03-03T04:11:14.000Z,2020-03-03T04:14:03.000Z,3,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,ARRIVAL,False,,,False,2020-03-03T04:18:00.000Z,2020-03-03T04:19:41.000Z,2,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,DEPARTURE,False,,,False,2020-03-03T04:18:00.000Z,2020-03-03T04:19:41.000Z,2,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,ARRIVAL,False,,,False,2020-03-03T04:24:00.000Z,2020-03-03T04:24:55.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,DEPARTURE,False,,,False,2020-03-03T04:24:00.000Z,2020-03-03T04:24:55.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,ARRIVAL,False,,,False,2020-03-03T04:29:00.000Z,2020-03-03T04:29:17.000Z,0,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,DEPARTURE,False,,,False,2020-03-03T04:29:00.000Z,2020-03-03T04:29:17.000Z,0,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,ARRIVAL,False,,,False,2020-03-03T04:32:00.000Z,2020-03-03T04:32:30.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,DEPARTURE,False,,,False,2020-03-03T04:32:00.000Z,2020-03-03T04:32:30.000Z,1,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,ARRIVAL,True,True,1,False,2020-03-03T04:42:00.000Z,2020-03-03T04:42:26.000Z,0,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,DEPARTURE,True,True,1,False,2020-03-03T04:43:00.000Z,2020-03-03T04:44:30.000Z,2,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,ARRIVAL,False,,,False,2020-03-03T04:47:00.000Z,2020-03-03T07:15:37.000Z,149,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,DEPARTURE,False,,,False,2020-03-03T04:47:00.000Z,2020-03-03T07:15:37.000Z,149,[],,2020-03-03T07:10:00.000Z,LIIKE_USER
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,ARRIVAL,True,True,1,False,2020-03-03T05:01:00.000Z,2020-03-03T07:29:04.000Z,148,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,DEPARTURE,True,True,1,False,2020-03-03T05:02:00.000Z,2020-03-03T07:30:13.000Z,148,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,ARRIVAL,False,,,False,2020-03-03T05:07:57.000Z,,148,[],,2020-03-03T07:36:24.000Z,LIIKE_AUTOMATIC
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,DEPARTURE,False,,,False,2020-03-03T05:07:57.000Z,,148,[],,2020-03-03T07:36:24.000Z,LIIKE_AUTOMATIC
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,ARRIVAL,False,,,False,2020-03-03T05:14:00.000Z,2020-03-03T07:41:17.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,DEPARTURE,False,,,False,2020-03-03T05:14:00.000Z,2020-03-03T07:41:17.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,ARRIVAL,True,True,1,False,2020-03-03T05:25:00.000Z,2020-03-03T07:50:21.000Z,145,"[{'categoryCode': 'V', 'detailedCategoryCode': 'V2', 'categoryCodeId': 302057546, 'detailedCategoryCodeId': 51511560}]",,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,DEPARTURE,True,True,1,False,2020-03-03T05:27:00.000Z,2020-03-03T07:51:10.000Z,144,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,ARRIVAL,False,,,False,2020-03-03T05:28:57.000Z,2020-03-03T07:54:33.000Z,146,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,DEPARTURE,False,,,False,2020-03-03T05:28:57.000Z,,146,[],,2020-03-03T07:54:33.000Z,LIIKE_AUTOMATIC
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,ARRIVAL,True,True,2,False,2020-03-03T05:40:00.000Z,2020-03-03T08:04:11.000Z,144,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,DEPARTURE,True,True,2,False,2020-03-03T05:41:00.000Z,2020-03-03T08:08:31.000Z,148,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,ARRIVAL,False,,,False,2020-03-03T05:54:00.000Z,2020-03-03T08:20:45.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,DEPARTURE,False,,,False,2020-03-03T05:54:00.000Z,2020-03-03T08:20:45.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,ARRIVAL,False,,,False,2020-03-03T06:00:48.000Z,,147,[],,2020-03-03T08:27:48.000Z,LIIKE_AUTOMATIC
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,DEPARTURE,False,,,False,2020-03-03T06:00:48.000Z,,147,[],,2020-03-03T08:27:48.000Z,LIIKE_AUTOMATIC
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,ARRIVAL,False,,,False,2020-03-03T06:04:00.000Z,2020-03-03T08:30:56.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,DEPARTURE,False,,,False,2020-03-03T06:04:00.000Z,2020-03-03T08:30:56.000Z,147,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,ARRIVAL,True,True,1,False,2020-03-03T06:07:00.000Z,2020-03-03T08:33:00.000Z,146,"[{'categoryCode': 'L', 'detailedCategoryCode': 'L2', 'thirdCategoryCode': 'L201', 'categoryCodeId': 352389194, 'detailedCategoryCodeId': 34930952, 'thirdCategoryCodeId': 16913665}]",,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,DEPARTURE,True,True,1,False,2020-03-03T06:09:00.000Z,2020-03-03T08:37:12.000Z,148,"[{'categoryCode': 'M', 'detailedCategoryCode': 'M1', 'categoryCodeId': 453052490, 'detailedCategoryCodeId': 18546952}]",,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,ARRIVAL,False,,,False,2020-03-03T06:13:00.000Z,2020-03-03T08:43:01.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,DEPARTURE,False,,,False,2020-03-03T06:13:00.000Z,2020-03-03T08:43:01.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,ARRIVAL,True,True,1,False,2020-03-03T06:20:00.000Z,2020-03-03T08:50:10.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,DEPARTURE,True,True,1,False,2020-03-03T06:21:00.000Z,2020-03-03T08:51:42.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,ARRIVAL,False,,,False,2020-03-03T06:27:00.000Z,2020-03-03T08:56:31.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,DEPARTURE,False,,,False,2020-03-03T06:27:00.000Z,2020-03-03T08:56:31.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,ARRIVAL,False,,,False,2020-03-03T06:32:00.000Z,2020-03-03T09:04:56.000Z,153,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,DEPARTURE,False,,,False,2020-03-03T06:32:00.000Z,2020-03-03T09:04:56.000Z,153,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,ARRIVAL,True,True,1,False,2020-03-03T06:36:00.000Z,2020-03-03T09:08:20.000Z,152,"[{'categoryCode': 'T', 'detailedCategoryCode': 'T1', 'thirdCategoryCode': 'T102', 'categoryCodeId': 402720842, 'detailedCategoryCodeId': 18350344, 'thirdCategoryCodeId': 33626113}]",,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,DEPARTURE,True,True,1,False,2020-03-03T06:38:00.000Z,2020-03-03T09:10:01.000Z,152,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,ARRIVAL,False,,,False,2020-03-03T06:43:00.000Z,2020-03-03T09:14:07.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,DEPARTURE,False,,,False,2020-03-03T06:43:00.000Z,2020-03-03T09:14:07.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,ARRIVAL,False,,,False,2020-03-03T06:46:00.000Z,2020-03-03T09:16:30.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,DEPARTURE,False,,,False,2020-03-03T06:46:00.000Z,2020-03-03T09:16:30.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,ARRIVAL,False,,,False,2020-03-03T06:49:00.000Z,2020-03-03T09:19:17.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,DEPARTURE,False,,,False,2020-03-03T06:49:00.000Z,2020-03-03T09:19:17.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,ARRIVAL,False,,,False,2020-03-03T06:53:00.000Z,2020-03-03T09:22:39.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,DEPARTURE,False,,,False,2020-03-03T06:53:00.000Z,2020-03-03T09:22:39.000Z,150,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,ARRIVAL,False,,,False,2020-03-03T06:58:00.000Z,2020-03-03T09:28:56.000Z,151,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,DEPARTURE,False,,,False,2020-03-03T06:58:00.000Z,2020-03-03T09:31:08.000Z,153,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,ARRIVAL,False,,,False,2020-03-03T07:02:00.000Z,2020-03-03T09:38:31.000Z,157,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,DEPARTURE,False,,,False,2020-03-03T07:02:00.000Z,2020-03-03T09:38:31.000Z,157,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,ARRIVAL,False,,,False,2020-03-03T07:06:00.000Z,2020-03-03T09:44:09.000Z,158,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,DEPARTURE,False,,,False,2020-03-03T07:06:00.000Z,2020-03-03T09:44:09.000Z,158,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,ARRIVAL,False,,,False,2020-03-03T07:09:00.000Z,2020-03-03T09:48:01.000Z,159,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,DEPARTURE,False,,,False,2020-03-03T07:09:00.000Z,2020-03-03T09:48:01.000Z,159,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,ARRIVAL,False,,,False,2020-03-03T07:10:00.000Z,2020-03-03T09:49:23.000Z,159,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,DEPARTURE,False,,,False,2020-03-03T07:10:00.000Z,2020-03-03T09:49:23.000Z,159,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,ARRIVAL,False,,,False,2020-03-03T07:13:00.000Z,2020-03-03T09:52:50.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,DEPARTURE,False,,,False,2020-03-03T07:13:00.000Z,2020-03-03T09:52:50.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,ARRIVAL,True,True,6,False,2020-03-03T07:17:00.000Z,2020-03-03T09:57:17.000Z,160,"[{'categoryCode': 'L', 'detailedCategoryCode': 'L2', 'thirdCategoryCode': 'L203', 'categoryCodeId': 352389194, 'detailedCategoryCodeId': 34930952, 'thirdCategoryCodeId': 50468097}]",,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,DEPARTURE,True,True,6,False,2020-03-03T07:19:00.000Z,2020-03-03T09:59:52.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,ARRIVAL,False,,,False,2020-03-03T07:24:00.000Z,2020-03-03T10:04:13.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,DEPARTURE,False,,,False,2020-03-03T07:24:00.000Z,2020-03-03T10:04:13.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,ARRIVAL,False,,,False,2020-03-03T07:26:00.000Z,2020-03-03T10:06:21.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,DEPARTURE,False,,,False,2020-03-03T07:26:00.000Z,2020-03-03T10:06:21.000Z,160,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,ARRIVAL,False,,,False,2020-03-03T07:29:00.000Z,2020-03-03T10:09:38.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,DEPARTURE,False,,,False,2020-03-03T07:29:00.000Z,2020-03-03T10:09:38.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,ARRIVAL,False,,,False,2020-03-03T07:30:00.000Z,2020-03-03T10:11:05.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,DEPARTURE,False,,,False,2020-03-03T07:30:00.000Z,2020-03-03T10:11:05.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,ARRIVAL,False,,,False,2020-03-03T07:34:00.000Z,2020-03-03T10:15:17.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,DEPARTURE,False,,,False,2020-03-03T07:34:00.000Z,2020-03-03T10:15:17.000Z,161,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,ARRIVAL,False,,,False,2020-03-03T07:38:00.000Z,2020-03-03T10:19:58.000Z,162,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,DEPARTURE,False,,,False,2020-03-03T07:38:00.000Z,2020-03-03T10:19:58.000Z,162,[],,,
4,2020-03-03,10,vr,IC,Long-distance,,False,False,276603008039,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,ARRIVAL,False,,,False,2020-03-03T07:39:30.000Z,2020-03-03T10:21:29.000Z,162,[],,,
